,Factor1,Factor2,Factor3,Factor4,filename,microregister,macroregister,mode
parliamentS1B-053_MAT.txt,0.062895978577397,1.64993695058672,-0.606260525482949,-0.539116813571471,parliamentS1B-053_MAT.txt,parliamentary debate,debate,spoken
parliamentS1B-054_MAT.txt,-0.332824130478635,0.676907761257137,-0.319813742857873,-0.553282258621674,parliamentS1B-054_MAT.txt,parliamentary debate,debate,spoken
parliamentS1B-055_MAT.txt,0.147546166757418,1.46963012558147,0.03170718378125,-0.745963132042247,parliamentS1B-055_MAT.txt,parliamentary debate,debate,spoken
parliamentS1B-056_MAT.txt,-0.062019425585654,1.22164009301266,0.291212303608451,0.018105134712259,parliamentS1B-056_MAT.txt,parliamentary debate,debate,spoken
parliamentS1B-057_MAT.txt,-0.099202134984749,1.19902368648628,0.086806364656562,-0.672818375951464,parliamentS1B-057_MAT.txt,parliamentary debate,debate,spoken
parliamentS1B-058_MAT.txt,0.087442180894455,1.47247879878189,0.07235680830817,-0.704827671769585,parliamentS1B-058_MAT.txt,parliamentary debate,debate,spoken
parliamentS1B-059_MAT.txt,-0.500385020029166,1.80001452339655,-0.631298220886879,-0.521089451145385,parliamentS1B-059_MAT.txt,parliamentary debate,debate,spoken
parliamentS1B-060_MAT.txt,-0.736473207475229,1.43338526504733,-0.578323928064504,-0.368392583670639,parliamentS1B-060_MAT.txt,parliamentary debate,debate,spoken
persuasiveW2E-001_MAT.txt,-0.689928136710637,0.148612151365866,1.68343119823201,0.352565592596261,persuasiveW2E-001_MAT.txt,persuasive,persuasive,written
persuasiveW2E-002_MAT.txt,-0.70253780013267,0.027326287479131,0.040753125510911,-0.524389681780137,persuasiveW2E-002_MAT.txt,persuasive,persuasive,written
persuasiveW2E-003_MAT.txt,-0.734344794062903,-0.339640255645514,0.445528347384032,0.133595368723537,persuasiveW2E-003_MAT.txt,persuasive,persuasive,written
persuasiveW2E-004_MAT.txt,-0.579097645377344,-0.263714029441946,-0.224763769186961,0.115353727188613,persuasiveW2E-004_MAT.txt,persuasive,persuasive,written
persuasiveW2E-005_MAT.txt,-1.12595763510911,-0.076559798246221,0.028007113171639,0.214524716007415,persuasiveW2E-005_MAT.txt,persuasive,persuasive,written
persuasiveW2E-006_MAT.txt,-0.663430153760366,-0.37551213142426,0.442425561298276,-0.525318037704861,persuasiveW2E-006_MAT.txt,persuasive,persuasive,written
persuasiveW2E-007_MAT.txt,-0.615874001724277,-0.40230943837601,-0.027933788188843,1.92075931545761,persuasiveW2E-007_MAT.txt,persuasive,persuasive,written
persuasiveW2E-008_MAT.txt,-0.748860303888382,1.22866789823627,-0.665491567574432,-0.136893521727375,persuasiveW2E-008_MAT.txt,persuasive,persuasive,written
persuasiveW2E-009_MAT.txt,-0.593937343371834,1.30985899356724,0.788939233861167,-0.165546108148197,persuasiveW2E-009_MAT.txt,persuasive,persuasive,written
persuasiveW2E-010_MAT.txt,-0.871658481763215,-0.896445054325363,1.0885020265944,-0.368516594958752,persuasiveW2E-010_MAT.txt,persuasive,persuasive,written
reportageW2C-001_MAT.txt,-0.987034717109888,-0.380687464813614,-1.94846100819634,1.18160257631537,reportageW2C-001_MAT.txt,reportage,reportage,written
reportageW2C-002_MAT.txt,-1.1382689835062,-0.437214779783232,-0.951555057257928,1.20131876036217,reportageW2C-002_MAT.txt,reportage,reportage,written
reportageW2C-003_MAT.txt,-0.359053384170585,1.04436102445097,-1.05260057819805,-0.138233431984561,reportageW2C-003_MAT.txt,reportage,reportage,written
reportageW2C-004_MAT.txt,-0.814684800508705,0.59769477830972,-0.792525227639504,0.471636933385706,reportageW2C-004_MAT.txt,reportage,reportage,written
reportageW2C-005_MAT.txt,-1.11129087103939,-0.138746735749323,-1.65694524672567,0.400927021460541,reportageW2C-005_MAT.txt,reportage,reportage,written
reportageW2C-006_MAT.txt,-0.956070244625837,0.362625357107041,-1.18136285077658,1.25325253651103,reportageW2C-006_MAT.txt,reportage,reportage,written
reportageW2C-007_MAT.txt,-0.657528133169632,-0.705113327973263,-0.978453752546699,0.821987678406041,reportageW2C-007_MAT.txt,reportage,reportage,written
reportageW2C-008_MAT.txt,-0.733619674696441,-0.015089423579644,-1.56581718712042,1.17123374823192,reportageW2C-008_MAT.txt,reportage,reportage,written
reportageW2C-009_MAT.txt,-0.811319327400657,0.064957048942169,-0.397577196438476,0.787779756199189,reportageW2C-009_MAT.txt,reportage,reportage,written
reportageW2C-010_MAT.txt,-0.586373450133032,0.62267367135422,-0.699465216249577,1.53155437280498,reportageW2C-010_MAT.txt,reportage,reportage,written
reportageW2C-011_MAT.txt,-0.765439864910787,0.2201008904459,-0.753676741203982,-0.125783466827542,reportageW2C-011_MAT.txt,reportage,reportage,written
reportageW2C-012_MAT.txt,-1.01379454976371,-0.345299261829132,-1.24658710131712,0.066075763797537,reportageW2C-012_MAT.txt,reportage,reportage,written
reportageW2C-013_MAT.txt,-0.772374273685576,-0.037346038880733,-0.807789082022769,1.56018041081773,reportageW2C-013_MAT.txt,reportage,reportage,written
reportageW2C-014_MAT.txt,-0.897652465991448,0.422626419769627,-0.506135724515443,0.899555038294324,reportageW2C-014_MAT.txt,reportage,reportage,written
reportageW2C-015_MAT.txt,-0.529057564783469,1.21934971403686,-0.770935775996453,2.05829855085438,reportageW2C-015_MAT.txt,reportage,reportage,written
reportageW2C-016_MAT.txt,-1.14361237772468,-0.090211463741296,-1.10397337663853,1.02795950301249,reportageW2C-016_MAT.txt,reportage,reportage,written
reportageW2C-017_MAT.txt,-0.977382630234886,-0.250485604635996,-1.29798475714706,0.288088032843508,reportageW2C-017_MAT.txt,reportage,reportage,written
reportageW2C-018_MAT.txt,-0.862011184203668,0.943501245099599,-0.990710304883131,0.891264791323771,reportageW2C-018_MAT.txt,reportage,reportage,written
reportageW2C-019_MAT.txt,-1.14368499313576,0.037884072350358,-0.711732065251569,0.748087057338753,reportageW2C-019_MAT.txt,reportage,reportage,written
reportageW2C-020_MAT.txt,-1.16129005677327,-0.311694225312307,-0.552809251811838,2.02012847559529,reportageW2C-020_MAT.txt,reportage,reportage,written
scripted-brdcastnS2B-001_MAT.txt,-0.133855827202356,-0.434159983188963,-1.41592331269711,-0.592322515366096,scripted-brdcastnS2B-001_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-002_MAT.txt,-0.608701700271625,-1.49991908480477,-1.17094888145378,-0.852182617049748,scripted-brdcastnS2B-002_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-003_MAT.txt,-0.210245535747573,0.475039185218874,-1.58748292324551,0.289809625120094,scripted-brdcastnS2B-003_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-004_MAT.txt,-0.367579239434353,-0.542000562134789,-0.800189057119516,-0.375966803679851,scripted-brdcastnS2B-004_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-005_MAT.txt,-0.32663679953862,-0.470695935942659,-0.898649586332254,-0.621087542980203,scripted-brdcastnS2B-005_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-006_MAT.txt,-0.266046115947799,-0.892284096593597,-0.648078352594731,-0.692395861332516,scripted-brdcastnS2B-006_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-007_MAT.txt,0.016960754788386,-1.26598044135779,-0.250351773059182,-0.299422029998954,scripted-brdcastnS2B-007_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-008_MAT.txt,0.029191528222852,0.923129797878822,-1.2180599048325,-0.489576910872112,scripted-brdcastnS2B-008_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-009_MAT.txt,-0.342896098693694,0.187258918037061,-1.08060492891226,-0.442494371428247,scripted-brdcastnS2B-009_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-010_MAT.txt,-0.394876702061935,-1.81126573683877,-0.63781631379116,-0.676051767087251,scripted-brdcastnS2B-010_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-011_MAT.txt,-0.36628609691206,0.376741653587095,-1.30749816074158,0.73256938231814,scripted-brdcastnS2B-011_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-012_MAT.txt,-0.454378573543302,-0.563445294590026,-0.743234589440708,-0.300564387223931,scripted-brdcastnS2B-012_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-013_MAT.txt,-0.056514588510555,-1.46411330861966,-0.581286266807228,-0.717137404562186,scripted-brdcastnS2B-013_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-014_MAT.txt,-0.339957310448046,0.454398613840119,-0.972412265970906,0.17579533002898,scripted-brdcastnS2B-014_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-015_MAT.txt,-0.17663173624311,-1.47907844115157,-0.225633257161587,0.38284649734671,scripted-brdcastnS2B-015_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-016_MAT.txt,-0.464851577067756,0.177231905909499,-1.2651117125598,-0.162757923449056,scripted-brdcastnS2B-016_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-017_MAT.txt,-0.269175518706576,-0.713563646768534,-0.308381406527082,0.02298724949218,scripted-brdcastnS2B-017_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-018_MAT.txt,-0.262787575169456,-0.972374223824477,0.115650965198391,0.01489124964312,scripted-brdcastnS2B-018_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-019_MAT.txt,-0.514202852336489,-2.03042093468588,-0.720948646280096,-0.456077816894778,scripted-brdcastnS2B-019_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcastnS2B-020_MAT.txt,-0.933293377365536,-2.0801174387383,-1.31497099982796,-0.956018478450567,scripted-brdcastnS2B-020_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-021_MAT.txt,-0.418228323435987,0.39671624325697,-0.916054809051005,-0.264816186465242,scripted-brdcasttS2B-021_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-022_MAT.txt,-0.737672733359694,1.78338119744536,-0.394225922568049,-0.793827054946152,scripted-brdcasttS2B-022_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-023_MAT.txt,-0.329516336878288,1.91993626535884,-0.536079478955327,-0.238937228336201,scripted-brdcasttS2B-023_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-024_MAT.txt,-0.30470524198893,1.59375648788743,-0.266365640694322,-0.526259717980799,scripted-brdcasttS2B-024_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-025_MAT.txt,0.027365308210337,2.67885062171357,-0.32293824358795,-0.518661875239108,scripted-brdcasttS2B-025_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-026_MAT.txt,-0.420265395103842,2.14824326111443,-1.16093609219568,1.20916803543211,scripted-brdcasttS2B-026_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-027_MAT.txt,-0.932406326420634,0.827748761594671,-0.253611373259542,-0.051871082449106,scripted-brdcasttS2B-027_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-028_MAT.txt,0.11086157265783,-0.512783669758933,1.03467106683843,-0.280528260715272,scripted-brdcasttS2B-028_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-029_MAT.txt,0.412324806260144,0.402794154835389,0.368293857041488,-0.759861791507708,scripted-brdcasttS2B-029_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-030_MAT.txt,-0.804734818769927,0.18954688827131,-0.512715085646981,-0.417443535076356,scripted-brdcasttS2B-030_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-031_MAT.txt,-0.334228362405038,-0.200613188409772,-0.940326236510828,-1.12952878253805,scripted-brdcasttS2B-031_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-032_MAT.txt,-0.639133892321282,-0.577319399198188,-0.425715401158124,-0.765635058495836,scripted-brdcasttS2B-032_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-033_MAT.txt,-0.808835958113301,0.17343124475882,-1.73104554606673,-0.520691609525507,scripted-brdcasttS2B-033_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-034_MAT.txt,-0.686691147819328,0.140370032113679,-1.38013198662431,-0.939747496382016,scripted-brdcasttS2B-034_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-035_MAT.txt,-1.17424295358586,0.061526501895765,0.303538173615557,0.945907915202585,scripted-brdcasttS2B-035_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-036_MAT.txt,-0.514381051789004,0.315404020491705,-0.402249969560571,-0.395842562502601,scripted-brdcasttS2B-036_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-037_MAT.txt,-0.800701200452341,-0.839928767510486,-0.944811860079872,-1.08622506026727,scripted-brdcasttS2B-037_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-038_MAT.txt,-0.821366599976279,-0.358789911675138,-0.884213539083159,-0.564099139096973,scripted-brdcasttS2B-038_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-039_MAT.txt,-0.547023244877559,0.051189550314518,-0.184604932529564,-0.252895493261683,scripted-brdcasttS2B-039_MAT.txt,scripted broadcast,scripted,spoken
scripted-brdcasttS2B-040_MAT.txt,-0.641729725659136,-0.32817209881674,-0.707926454579035,-0.680988396654329,scripted-brdcasttS2B-040_MAT.txt,scripted broadcast,scripted,spoken
scripted-nonbrdcastS2B-041_MAT.txt,-0.555682176486847,0.553075317599126,-0.599047151747743,0.56055424913238,scripted-nonbrdcastS2B-041_MAT.txt,scripted non-broadcast,scripted,spoken
scripted-nonbrdcastS2B-042_MAT.txt,-0.796462685591379,0.837624941078441,-0.310176139505537,0.60116194529063,scripted-nonbrdcastS2B-042_MAT.txt,scripted non-broadcast,scripted,spoken
scripted-nonbrdcastS2B-043_MAT.txt,-0.841964405121612,0.73937923573306,0.250252080909995,-0.714887424137004,scripted-nonbrdcastS2B-043_MAT.txt,scripted non-broadcast,scripted,spoken
scripted-nonbrdcastS2B-044_MAT.txt,-0.863407996647118,0.304156495842615,-1.01961342178652,0.48592229030023,scripted-nonbrdcastS2B-044_MAT.txt,scripted non-broadcast,scripted,spoken
scripted-nonbrdcastS2B-045_MAT.txt,-0.845788727263523,0.428334387623836,-0.158354454220142,-0.513446697256054,scripted-nonbrdcastS2B-045_MAT.txt,scripted non-broadcast,scripted,spoken
scripted-nonbrdcastS2B-046_MAT.txt,-0.334105786470417,0.741670424364976,-0.633501441514124,-0.823082609731504,scripted-nonbrdcastS2B-046_MAT.txt,scripted non-broadcast,scripted,spoken
scripted-nonbrdcastS2B-047_MAT.txt,-0.368815849970834,-0.267848580452485,0.620387349081801,0.983384382230747,scripted-nonbrdcastS2B-047_MAT.txt,scripted non-broadcast,scripted,spoken
scripted-nonbrdcastS2B-048_MAT.txt,-0.569710846333128,-1.16721026187908,0.864645150640782,0.765023829671226,scripted-nonbrdcastS2B-048_MAT.txt,scripted non-broadcast,scripted,spoken
scripted-nonbrdcastS2B-049_MAT.txt,-0.867230901156765,-0.906089215614724,0.422218638232837,0.516935769814059,scripted-nonbrdcastS2B-049_MAT.txt,scripted non-broadcast,scripted,spoken
scripted-nonbrdcastS2B-050_MAT.txt,-0.74818476171798,-1.90604113246072,0.974191911465567,0.788581599564177,scripted-nonbrdcastS2B-050_MAT.txt,scripted non-broadcast,scripted,spoken
speechS2A-021_MAT.txt,1.95126177218791,1.33000111704311,-0.713670153332459,-0.569694967467384,speechS2A-021_MAT.txt,speech,speech,spoken
speechS2A-022_MAT.txt,0.758944548774179,0.44111566534022,-0.364417200727898,-0.465305279771875,speechS2A-022_MAT.txt,speech,speech,spoken
speechS2A-023_MAT.txt,0.770576456293145,-0.006345353956039,0.335591033916345,-0.495549847252895,speechS2A-023_MAT.txt,speech,speech,spoken
speechS2A-024_MAT.txt,0.72434888967364,0.351357426913877,-0.373033704641182,-0.691373700537019,speechS2A-024_MAT.txt,speech,speech,spoken
speechS2A-025_MAT.txt,1.78622126189455,1.3524693721728,-1.16082936848955,-1.30119694262039,speechS2A-025_MAT.txt,speech,speech,spoken
speechS2A-026_MAT.txt,1.65496160523757,0.897718748501101,-0.971785167984173,-0.56264571449175,speechS2A-026_MAT.txt,speech,speech,spoken
speechS2A-027_MAT.txt,1.13358448627707,0.565391429277993,-0.112019005122626,-0.800916731606625,speechS2A-027_MAT.txt,speech,speech,spoken
speechS2A-028_MAT.txt,0.837912871653358,0.409060752736931,-0.561723599547638,0.509789431946075,speechS2A-028_MAT.txt,speech,speech,spoken
speechS2A-029_MAT.txt,0.895595857146045,0.067033183819778,-0.19026103059634,-1.14721358397293,speechS2A-029_MAT.txt,speech,speech,spoken
speechS2A-030_MAT.txt,0.712898165154575,-0.265775596418323,0.589991640233003,-0.444548368049917,speechS2A-030_MAT.txt,speech,speech,spoken
speechS2A-031_MAT.txt,0.977745224523127,0.060836645918873,-0.130339403594912,-0.611544363438364,speechS2A-031_MAT.txt,speech,speech,spoken
speechS2A-032_MAT.txt,0.443204056677588,-0.416081961285692,1.11720568099145,-0.791102515043828,speechS2A-032_MAT.txt,speech,speech,spoken
speechS2A-033_MAT.txt,1.17822262861963,0.486931798308901,-0.488471896272468,-1.06156989168494,speechS2A-033_MAT.txt,speech,speech,spoken
speechS2A-034_MAT.txt,1.12463774385748,0.493697789160166,0.093580712055637,-0.313286224970042,speechS2A-034_MAT.txt,speech,speech,spoken
speechS2A-035_MAT.txt,0.532773794263383,0.480473406403424,-0.042006927422855,-0.340188177665525,speechS2A-035_MAT.txt,speech,speech,spoken
speechS2A-036_MAT.txt,1.09419533383352,0.561786190424918,0.046573509858048,-0.588755035085959,speechS2A-036_MAT.txt,speech,speech,spoken
speechS2A-037_MAT.txt,1.25495094785562,1.28471418392318,-0.639837755009771,-0.56722338981802,speechS2A-037_MAT.txt,speech,speech,spoken
speechS2A-038_MAT.txt,0.975552241824897,-0.687334683175613,0.090963516740512,-0.566400435658915,speechS2A-038_MAT.txt,speech,speech,spoken
speechS2A-039_MAT.txt,1.46200534367217,0.547722132964976,0.689570640272569,-0.75578395590266,speechS2A-039_MAT.txt,speech,speech,spoken
speechS2A-040_MAT.txt,1.16555109211105,-0.144438293122024,-0.46200557370944,-0.290409039705386,speechS2A-040_MAT.txt,speech,speech,spoken
speechS2A-041_MAT.txt,1.44782851898743,0.16452544253915,0.098638260368319,-0.42859716561957,speechS2A-041_MAT.txt,speech,speech,spoken
speechS2A-042_MAT.txt,1.29759947442591,1.1700173806485,-0.58896216079364,-0.557793904161103,speechS2A-042_MAT.txt,speech,speech,spoken
speechS2A-043_MAT.txt,0.607953106418208,-0.414408240201832,-0.690944043622344,-0.202858420163472,speechS2A-043_MAT.txt,speech,speech,spoken
speechS2A-044_MAT.txt,1.86780630660743,1.18383921314737,-1.73151314361802,-0.71550084997108,speechS2A-044_MAT.txt,speech,speech,spoken
speechS2A-045_MAT.txt,1.72672967866135,1.48196087253278,-1.59320289418904,-1.11464885585833,speechS2A-045_MAT.txt,speech,speech,spoken
speechS2A-046_MAT.txt,0.324696197726735,-0.173520493836395,-0.968828639393077,-0.85705387621342,speechS2A-046_MAT.txt,speech,speech,spoken
speechS2A-047_MAT.txt,0.708151377777422,-0.631161566736182,-0.776481841814003,-0.251799365622877,speechS2A-047_MAT.txt,speech,speech,spoken
speechS2A-048_MAT.txt,1.26167961830683,0.686374986964351,-0.305794316151001,-0.5956318134357,speechS2A-048_MAT.txt,speech,speech,spoken
speechS2A-049_MAT.txt,1.33318210190559,-0.410995558880028,0.659862371824522,0.183542503969782,speechS2A-049_MAT.txt,speech,speech,spoken
speechS2A-050_MAT.txt,1.13957207329021,-0.033888218511438,0.024790997313183,-0.99168636832209,speechS2A-050_MAT.txt,speech,speech,spoken
student-essaysW1A-001_MAT.txt,-0.662394142200288,0.329070391366901,0.53780033310208,0.049024946183913,student-essaysW1A-001_MAT.txt,student essays,student essays,written
student-essaysW1A-002_MAT.txt,-0.990288486130727,1.95711047891008,0.740117695195729,0.322795578009787,student-essaysW1A-002_MAT.txt,student essays,student essays,written
student-essaysW1A-003_MAT.txt,-1.13138039621379,1.36679267330085,0.597820087211039,2.5301698528088,student-essaysW1A-003_MAT.txt,student essays,student essays,written
student-essaysW1A-004_MAT.txt,-0.941357551117106,-0.473494961555623,0.803861867128549,1.51664919104901,student-essaysW1A-004_MAT.txt,student essays,student essays,written
student-essaysW1A-005_MAT.txt,-1.04798931998526,1.46009129482482,-1.12554875699865,3.14874220098269,student-essaysW1A-005_MAT.txt,student essays,student essays,written
student-essaysW1A-006_MAT.txt,-1.0933695980514,1.22647971798911,-0.182372850894917,2.47111105314556,student-essaysW1A-006_MAT.txt,student essays,student essays,written
student-essaysW1A-007_MAT.txt,-0.936886177142465,0.700863502788431,-0.421432764085807,1.1943585824979,student-essaysW1A-007_MAT.txt,student essays,student essays,written
student-essaysW1A-008_MAT.txt,-0.608708868210865,0.327795215166076,-1.00200608431583,-0.840618945132691,student-essaysW1A-008_MAT.txt,student essays,student essays,written
student-essaysW1A-009_MAT.txt,-0.506651359152399,0.491796748832675,0.563099093670582,-0.81887756572461,student-essaysW1A-009_MAT.txt,student essays,student essays,written
student-essaysW1A-010_MAT.txt,-0.761466187203418,0.509745510277399,0.272903194074652,-0.040226427655398,student-essaysW1A-010_MAT.txt,student essays,student essays,written
telephoneS1A-091_MAT.txt,1.28288930149723,-0.672323183030439,0.144980025304204,0.908531491297568,telephoneS1A-091_MAT.txt,telephone,telephone,spoken
telephoneS1A-092_MAT.txt,1.29700559949736,-0.861932382999665,-0.036305736595343,0.324692735216237,telephoneS1A-092_MAT.txt,telephone,telephone,spoken
telephoneS1A-093_MAT.txt,1.68421720972164,-0.367656359910711,0.075218982101671,0.073353068314288,telephoneS1A-093_MAT.txt,telephone,telephone,spoken
telephoneS1A-094_MAT.txt,1.17006309233685,-0.537895292987365,-0.425902227495798,1.46965543326983,telephoneS1A-094_MAT.txt,telephone,telephone,spoken
telephoneS1A-095_MAT.txt,1.46703202787308,-0.466529115823916,0.561695728824648,0.934898145576662,telephoneS1A-095_MAT.txt,telephone,telephone,spoken
telephoneS1A-096_MAT.txt,1.3046695386133,-0.622519553086759,-0.286620151761861,-0.118016575645573,telephoneS1A-096_MAT.txt,telephone,telephone,spoken
telephoneS1A-097_MAT.txt,1.3189280971235,-0.665535185620035,0.039018485750104,0.381936653706506,telephoneS1A-097_MAT.txt,telephone,telephone,spoken
telephoneS1A-098_MAT.txt,1.59931290850502,-0.481160224846032,-0.64660233587331,-0.810046144169942,telephoneS1A-098_MAT.txt,telephone,telephone,spoken
telephoneS1A-099_MAT.txt,1.50418812574273,-0.198072636207802,-0.001481909919651,-0.333022296158036,telephoneS1A-099_MAT.txt,telephone,telephone,spoken
telephoneS1A-100_MAT.txt,1.53268568085979,-0.499271287357966,-0.612542094368582,-0.877861752985366,telephoneS1A-100_MAT.txt,telephone,telephone,spoken
